StationName,Long,Lat,ModuleName,ModuleType,,,
VT BEMOSS Lab,-77.1168753,38.8716687,Indoor,Indoor,,,
Timestamp,Timezone : America/New_York,Temperature,Humidity,CO2,Noise,Pressure,TemperatureF
1434772783,6/19/15 23:59,23.9,68,213,52,1009.2,75.02
1434773086,6/20/15 0:04,23.9,68,215,52,1009.1,75.02
1434773388,6/20/15 0:09,23.9,69,207,52,1009.1,75.02
1434773692,6/20/15 0:14,23.9,68,214,52,1009.1,75.02
1434773994,6/20/15 0:19,23.9,69,218,52,1009.2,75.02
1434774296,6/20/15 0:24,23.9,68,224,52,1009.1,75.02
1434774599,6/20/15 0:29,23.9,68,218,51,1009.1,75.02
1434774902,6/20/15 0:35,24,68,217,51,1008.9,75.2
1434775204,6/20/15 0:40,24,68,216,52,1009,75.2
1434775507,6/20/15 0:45,24,68,220,52,1009.1,75.2
1434775810,6/20/15 0:50,24,68,218,52,1009.1,75.2
1434776113,6/20/15 0:55,24,68,208,52,1009.2,75.2
1434776415,6/20/15 1:00,24,68,216,52,1009.1,75.2
1434776717,6/20/15 1:05,24,68,212,52,1009,75.2
1434777020,6/20/15 1:10,24,68,214,51,1009.1,75.2
1434777322,6/20/15 1:15,24,68,215,51,1009.1,75.2
1434777625,6/20/15 1:20,24,68,218,52,1008.9,75.2
1434777927,6/20/15 1:25,24,68,197,52,1008.9,75.2
1434778230,6/20/15 1:30,24,68,219,52,1008.8,75.2
1434778533,6/20/15 1:35,24,68,225,51,1008.8,75.2
1434778835,6/20/15 1:40,24,68,217,52,1008.8,75.2
1434779138,6/20/15 1:45,24,68,218,52,1008.9,75.2
1434779440,6/20/15 1:50,24,68,217,51,1008.8,75.2
1434779743,6/20/15 1:55,24,68,220,51,1008.8,75.2
1434780046,6/20/15 2:00,24,68,217,51,1008.9,75.2
1434780348,6/20/15 2:05,24.1,68,218,52,1008.8,75.38
1434780651,6/20/15 2:10,24,68,217,52,1008.8,75.2
1434780953,6/20/15 2:15,24.1,68,218,51,1008.8,75.38
1434781256,6/20/15 2:20,24.1,68,214,52,1008.7,75.38
1434781558,6/20/15 2:25,24.1,68,219,52,1008.7,75.38
1434781861,6/20/15 2:31,24.1,68,213,52,1008.7,75.38
1434782165,6/20/15 2:36,24.1,68,220,52,1008.7,75.38
1434782467,6/20/15 2:41,24.1,68,220,50,1008.9,75.38
1434782769,6/20/15 2:46,24.1,68,218,52,1008.9,75.38
1434783072,6/20/15 2:51,24.1,67,217,52,1008.8,75.38
1434783376,6/20/15 2:56,24.1,67,219,52,1008.9,75.38
1434783678,6/20/15 3:01,24.1,67,217,52,1008.8,75.38
1434783980,6/20/15 3:06,24,66,214,56,1008.8,75.2
1434784283,6/20/15 3:11,23.9,66,216,53,1008.7,75.02
1434784587,6/20/15 3:16,23.8,67,212,52,1008.6,74.84
1434784889,6/20/15 3:21,23.7,68,213,51,1008.6,74.66
1434785191,6/20/15 3:26,23.6,68,218,51,1008.6,74.48
1434785494,6/20/15 3:31,23.6,68,214,52,1008.7,74.48
1434785797,6/20/15 3:36,23.6,68,213,52,1008.6,74.48
1434786100,6/20/15 3:41,23.6,68,207,52,1008.7,74.48
1434786403,6/20/15 3:46,23.7,68,209,52,1008.7,74.66
1434786706,6/20/15 3:51,23.7,68,216,52,1008.6,74.66
1434787008,6/20/15 3:56,23.7,68,208,51,1008.5,74.66
1434787311,6/20/15 4:01,23.7,68,210,52,1008.6,74.66
1434787613,6/20/15 4:06,23.7,68,211,51,1008.6,74.66
1434787916,6/20/15 4:11,23.7,68,214,52,1008.5,74.66
1434788219,6/20/15 4:16,23.8,68,217,52,1008.5,74.84
1434788522,6/20/15 4:22,23.8,68,211,52,1008.7,74.84
1434788824,6/20/15 4:27,23.8,68,221,51,1008.6,74.84
1434789126,6/20/15 4:32,23.8,68,224,52,1008.7,74.84
1434789429,6/20/15 4:37,23.8,68,217,52,1008.6,74.84
1434789732,6/20/15 4:42,23.8,68,219,52,1008.5,74.84
1434790036,6/20/15 4:47,23.8,68,216,51,1008.7,74.84
1434790338,6/20/15 4:52,23.8,68,218,51,1008.6,74.84
1434790640,6/20/15 4:57,23.9,68,223,52,1008.7,75.02
1434790943,6/20/15 5:02,23.9,68,216,52,1008.7,75.02
1434791247,6/20/15 5:07,23.9,68,226,52,1009,75.02
1434791549,6/20/15 5:12,23.9,68,216,52,1008.9,75.02
1434791851,6/20/15 5:17,23.9,68,219,51,1009.1,75.02
1434792153,6/20/15 5:22,23.9,68,218,52,1008.9,75.02
1434792456,6/20/15 5:27,23.9,68,227,51,1009,75.02
1434792759,6/20/15 5:32,23.9,68,222,51,1008.9,75.02
1434793061,6/20/15 5:37,23.9,68,222,52,1009.2,75.02
1434793364,6/20/15 5:42,23.9,68,212,52,1009.1,75.02
1434793667,6/20/15 5:47,23.9,68,220,52,1009.2,75.02
1434793969,6/20/15 5:52,23.9,68,218,52,1009.1,75.02
1434794273,6/20/15 5:57,23.9,68,224,51,1009.1,75.02
1434794575,6/20/15 6:02,23.9,68,226,52,1009,75.02
1434794877,6/20/15 6:07,23.9,68,227,52,1009.1,75.02
1434795180,6/20/15 6:13,23.9,68,225,51,1009,75.02
1434795484,6/20/15 6:18,24,68,224,52,1009.1,75.2
1434795786,6/20/15 6:23,24,68,223,52,1009.1,75.2
1434796088,6/20/15 6:28,24,68,226,52,1009,75.2
1434796391,6/20/15 6:33,24,68,223,52,1008.9,75.2
1434796694,6/20/15 6:38,24,68,219,52,1009,75.2
1434796997,6/20/15 6:43,24,68,223,52,1008.9,75.2
1434797300,6/20/15 6:48,24,68,228,52,1009,75.2
1434797603,6/20/15 6:53,24,68,220,52,1009.1,75.2
1434797907,6/20/15 6:58,24,68,231,51,1009,75.2
1434798209,6/20/15 7:03,24,68,223,52,1009.2,75.2
1434798511,6/20/15 7:08,24,68,228,52,1009.1,75.2
1434798814,6/20/15 7:13,24,68,214,52,1009.3,75.2
1434799116,6/20/15 7:18,24,68,228,52,1009.3,75.2
1434799419,6/20/15 7:23,24,68,224,52,1009.2,75.2
1434799722,6/20/15 7:28,24,68,227,52,1009.1,75.2
1434800025,6/20/15 7:33,24,67,221,55,1009.2,75.2
1434800327,6/20/15 7:38,23.9,66,224,56,1009.2,75.02
1434800630,6/20/15 7:43,23.8,67,222,52,1009,74.84
1434800932,6/20/15 7:48,23.7,68,220,52,1009.2,74.66
1434801234,6/20/15 7:53,23.6,68,221,52,1009.3,74.48
1434801538,6/20/15 7:58,23.6,68,220,52,1009.2,74.48
1434801840,6/20/15 8:04,23.6,68,215,52,1009.2,74.48
1434802143,6/20/15 8:09,23.6,68,210,52,1009,74.48
1434802445,6/20/15 8:14,23.7,68,203,52,1009.1,74.66
1434802748,6/20/15 8:19,23.7,68,226,50,1009.2,74.66
1434803051,6/20/15 8:24,23.7,68,218,52,1009.2,74.66
1434803354,6/20/15 8:29,23.7,68,213,52,1009.3,74.66
1434803657,6/20/15 8:34,23.8,68,218,51,1009.4,74.84
1434803960,6/20/15 8:39,23.8,68,222,52,1009.4,74.84
1434804262,6/20/15 8:44,23.8,68,205,52,1009.4,74.84
1434804564,6/20/15 8:49,23.8,68,218,51,1009.1,74.84
1434804867,6/20/15 8:54,23.9,68,224,51,1009.2,75.02
1434805171,6/20/15 8:59,23.9,68,233,52,1009.3,75.02
1434805473,6/20/15 9:04,23.9,68,216,52,1009.3,75.02
1434805775,6/20/15 9:09,23.9,67,223,59,1009,75.02
1434806078,6/20/15 9:14,23.8,67,230,53,1009.1,74.84
1434806381,6/20/15 9:19,23.7,68,217,52,1009.2,74.66
1434806684,6/20/15 9:24,23.6,68,216,51,1008.9,74.48
1434806986,6/20/15 9:29,23.6,69,224,52,1009.2,74.48
1434807288,6/20/15 9:34,23.6,69,218,52,1009.3,74.48
1434807591,6/20/15 9:39,23.7,69,221,52,1009.2,74.66
1434807894,6/20/15 9:44,23.7,69,226,52,1009.3,74.66
1434808196,6/20/15 9:49,23.7,69,226,51,1009.3,74.66
1434808500,6/20/15 9:55,23.8,69,219,51,1009.3,74.84
1434808802,6/20/15 10:00,23.8,69,233,52,1009.2,74.84
1434809105,6/20/15 10:05,23.8,69,211,54,1009.2,74.84
1434809407,6/20/15 10:10,23.8,67,221,58,1009.3,74.84
1434809709,6/20/15 10:15,23.7,68,227,53,1009.3,74.66
1434810013,6/20/15 10:20,23.6,69,215,53,1009.3,74.48
1434810316,6/20/15 10:25,23.6,69,224,53,1009.4,74.48
1434810617,6/20/15 10:30,23.6,69,222,53,1009.2,74.48
1434810920,6/20/15 10:35,23.6,69,220,52,1009.2,74.48
1434811224,6/20/15 10:40,23.7,69,230,51,1009.1,74.66
1434811526,6/20/15 10:45,23.7,69,218,52,1009.1,74.66
1434811828,6/20/15 10:50,23.8,69,217,53,1009,74.84
1434812131,6/20/15 10:55,23.8,69,218,53,1008.8,74.84
1434812433,6/20/15 11:00,23.8,68,223,58,1008.9,74.84
1434812736,6/20/15 11:05,23.7,67,215,56,1008.8,74.66
1434813038,6/20/15 11:10,23.7,69,213,54,1008.8,74.66
1434813340,6/20/15 11:15,23.6,69,217,53,1008.8,74.48
1434813643,6/20/15 11:20,23.6,69,225,52,1008.7,74.48
1434813946,6/20/15 11:25,23.7,69,210,51,1008.7,74.66
1434814248,6/20/15 11:30,23.7,69,220,53,1008.7,74.66
1434814550,6/20/15 11:35,23.7,69,217,52,1008.6,74.66
1434814853,6/20/15 11:40,23.8,70,212,52,1008.7,74.84
1434815155,6/20/15 11:45,23.8,67,207,62,1008.6,74.84
1434815458,6/20/15 11:50,23.7,68,218,52,1008.6,74.66
1434815761,6/20/15 11:56,23.6,69,209,53,1008.5,74.48
1434816063,6/20/15 12:01,23.6,70,206,52,1008.6,74.48
1434816365,6/20/15 12:06,23.6,70,213,51,1008.5,74.48
1434816668,6/20/15 12:11,23.6,70,216,51,1008.4,74.48
1434816971,6/20/15 12:16,23.7,70,219,51,1008.5,74.66
1434817274,6/20/15 12:21,23.8,70,223,51,1008.1,74.84
1434817577,6/20/15 12:26,23.8,68,210,64,1008.2,74.84
1434817878,6/20/15 12:31,23.7,68,210,52,1008,74.66
1434818181,6/20/15 12:36,23.6,70,204,52,1008,74.48
1434818485,6/20/15 12:41,23.6,70,211,51,1008,74.48
1434818788,6/20/15 12:46,23.6,70,213,50,1007.9,74.48
1434819090,6/20/15 12:51,23.7,70,211,50,1007.8,74.66
1434819393,6/20/15 12:56,23.7,70,214,51,1007.8,74.66
1434819696,6/20/15 13:01,23.7,68,211,62,1007.7,74.66
1434819999,6/20/15 13:06,23.6,68,207,52,1007.6,74.48
1434820300,6/20/15 13:11,23.6,70,204,51,1007.5,74.48
1434820603,6/20/15 13:16,23.6,71,205,51,1007.5,74.48
1434820905,6/20/15 13:21,23.6,71,213,51,1007.4,74.48
1434821209,6/20/15 13:26,23.6,69,209,61,1007.5,74.48
1434821511,6/20/15 13:31,23.6,70,207,52,1007.4,74.48
1434821813,6/20/15 13:36,23.6,71,211,51,1007.3,74.48
1434822116,6/20/15 13:41,23.6,71,202,50,1007.3,74.48
1434822419,6/20/15 13:46,23.6,71,194,51,1007.2,74.48
1434822721,6/20/15 13:52,23.7,71,214,57,1007,74.66
1434823024,6/20/15 13:57,23.7,69,207,59,1007.1,74.66
1434823327,6/20/15 14:02,23.6,70,212,52,1007.1,74.48
1434823631,6/20/15 14:07,23.6,71,207,50,1007,74.48
1434823933,6/20/15 14:12,23.6,71,212,51,1006.9,74.48
1434824236,6/20/15 14:17,23.7,71,225,50,1006.7,74.66
1434824538,6/20/15 14:22,23.8,70,210,61,1006.7,74.84
1434824841,6/20/15 14:27,23.7,69,197,55,1006.7,74.66
1434825144,6/20/15 14:32,23.7,70,200,52,1006.7,74.66
1434825446,6/20/15 14:37,23.6,72,203,53,1006.6,74.48
1434825747,6/20/15 14:42,23.7,72,211,51,1006.5,74.66
1434826050,6/20/15 14:47,23.7,72,207,53,1006.6,74.66
1434826352,6/20/15 14:52,23.8,70,213,61,1006.5,74.84
1434826654,6/20/15 14:57,23.7,70,207,54,1006.5,74.66
1434826957,6/20/15 15:02,23.7,71,212,52,1006.4,74.66
1434827259,6/20/15 15:07,23.7,72,201,52,1006.4,74.66
1434827562,6/20/15 15:12,23.7,72,205,53,1006.3,74.66
1434827864,6/20/15 15:17,23.8,72,205,55,1006.2,74.84
1434828167,6/20/15 15:22,23.8,70,206,61,1006.2,74.84
1434828470,6/20/15 15:27,23.7,70,205,53,1006.1,74.66
1434828773,6/20/15 15:32,23.7,71,204,53,1005.9,74.66
1434829075,6/20/15 15:37,23.7,72,202,54,1005.8,74.66
1434829377,6/20/15 15:42,23.7,72,209,52,1005.7,74.66
1434829679,6/20/15 15:47,23.8,73,198,52,1005.6,74.84
1434829983,6/20/15 15:53,23.8,70,203,61,1005.6,74.84
1434830285,6/20/15 15:58,23.7,70,202,55,1005.4,74.66
1434830586,6/20/15 16:03,23.7,71,194,53,1005.5,74.66
1434830889,6/20/15 16:08,23.7,72,198,52,1005.3,74.66
1434831193,6/20/15 16:13,23.7,72,202,51,1005.2,74.66
1434831495,6/20/15 16:18,23.8,73,209,53,1005.1,74.84
1434831798,6/20/15 16:23,23.8,72,178,59,1005,74.84
1434832101,6/20/15 16:28,23.8,69,201,59,1005.2,74.84
1434832402,6/20/15 16:33,23.7,70,195,53,1005,74.66
1434832705,6/20/15 16:38,23.6,71,206,53,1004.8,74.48
1434833008,6/20/15 16:43,23.6,72,202,53,1004.7,74.48
1434833310,6/20/15 16:48,23.7,73,203,51,1004.7,74.66
1434833613,6/20/15 16:53,23.7,73,205,51,1004.6,74.66
1434833916,6/20/15 16:58,23.8,73,204,56,1004.3,74.84
1434834219,6/20/15 17:03,23.8,70,202,59,1004.1,74.84
1434834521,6/20/15 17:08,23.7,71,207,53,1003.9,74.66
1434834825,6/20/15 17:13,23.7,72,200,53,1003.8,74.66
1434835128,6/20/15 17:18,23.7,73,195,53,1003.9,74.66
1434835430,6/20/15 17:23,23.7,73,204,52,1003.8,74.66
1434835732,6/20/15 17:28,23.8,73,201,51,1003.6,74.84
1434836036,6/20/15 17:33,23.8,73,193,55,1003.4,74.84
1434836338,6/20/15 17:38,23.8,70,203,58,1003.2,74.84
1434836641,6/20/15 17:44,23.7,71,200,54,1003.1,74.66
1434836943,6/20/15 17:49,23.7,72,198,52,1003.1,74.66
1434837246,6/20/15 17:54,23.7,73,206,51,1003.3,74.66
1434837548,6/20/15 17:59,23.7,73,197,53,1003.1,74.66
1434837851,6/20/15 18:04,23.8,73,205,52,1003.1,74.84
1434838154,6/20/15 18:09,23.8,73,206,52,1003,74.84
1434838457,6/20/15 18:14,23.8,71,218,58,1002.7,74.84
1434838759,6/20/15 18:19,23.8,71,202,54,1003.2,74.84
1434839061,6/20/15 18:24,23.7,72,200,53,1003.1,74.66
1434839364,6/20/15 18:29,23.7,73,200,52,1003.4,74.66
1434839667,6/20/15 18:34,23.7,73,222,51,1003,74.66
1434839970,6/20/15 18:39,23.7,73,211,53,1002.7,74.66
1434840273,6/20/15 18:44,23.8,73,208,52,1002.7,74.84
1434840575,6/20/15 18:49,23.9,73,214,55,1002.9,75.02
1434840877,6/20/15 18:54,23.8,71,205,55,1002.7,74.84
1434841180,6/20/15 18:59,23.7,72,206,54,1002.6,74.66
1434841483,6/20/15 19:04,23.7,73,213,52,1002.4,74.66
1434841786,6/20/15 19:09,23.7,74,207,51,1002.7,74.66
1434842088,6/20/15 19:14,23.7,74,208,51,1002.7,74.66
1434842391,6/20/15 19:19,23.7,74,206,52,1003,74.66
1434842694,6/20/15 19:24,23.8,74,209,51,1002.9,74.84
1434842996,6/20/15 19:29,23.8,74,199,51,1002.7,74.84
1434843299,6/20/15 19:34,23.9,74,211,53,1002,75.02
1434843601,6/20/15 19:40,23.8,71,203,56,1002.3,74.84
1434843904,6/20/15 19:45,23.8,72,211,53,1002.6,74.84
1434844207,6/20/15 19:50,23.7,73,209,52,1002.2,74.66
1434844510,6/20/15 19:55,23.7,74,212,51,1001.9,74.66
1434844812,6/20/15 20:00,23.7,74,208,52,1002,74.66
1434845114,6/20/15 20:05,23.7,74,201,52,1002.5,74.66
1434845416,6/20/15 20:10,23.7,74,206,50,1003.1,74.66
1434845720,6/20/15 20:15,23.8,74,216,51,1004.3,74.84
1434846023,6/20/15 20:20,23.8,74,207,53,1004.5,74.84
1434846325,6/20/15 20:25,23.9,74,204,56,1003.3,75.02
1434846628,6/20/15 20:30,23.9,74,215,56,1003,75.02
1434846930,6/20/15 20:35,23.9,74,211,53,1003,75.02
1434847232,6/20/15 20:40,23.9,74,212,54,1003.1,75.02
1434847535,6/20/15 20:45,24,73,211,54,1003,75.2
1434847838,6/20/15 20:50,24,73,210,54,1003.3,75.2
1434848140,6/20/15 20:55,24,73,211,55,1003.2,75.2
1434848443,6/20/15 21:00,24,73,216,56,1003.4,75.2
1434848744,6/20/15 21:05,24,73,199,56,1004,75.2
1434849047,6/20/15 21:10,24,73,205,55,1003.2,75.2
1434849350,6/20/15 21:15,24,73,212,54,1002,75.2
1434849652,6/20/15 21:20,24,73,209,53,1001.8,75.2
1434849956,6/20/15 21:25,24,73,215,52,1002.1,75.2
1434850258,6/20/15 21:30,24,73,212,51,1003.2,75.2
1434850561,6/20/15 21:36,24.1,73,218,52,1003.2,75.38
1434850864,6/20/15 21:41,24.1,72,213,56,1002.8,75.38
1434851166,6/20/15 21:46,23.9,71,213,55,1003,75.02
1434851469,6/20/15 21:51,23.8,72,213,52,1003,74.84
1434851771,6/20/15 21:56,23.7,73,202,51,1003.2,74.66
1434852073,6/20/15 22:01,23.7,73,203,52,1003.1,74.66
1434852377,6/20/15 22:06,23.7,73,211,52,1003.1,74.66
1434852680,6/20/15 22:11,23.7,73,202,52,1003,74.66
1434852982,6/20/15 22:16,23.7,73,213,51,1002.8,74.66
1434853285,6/20/15 22:21,23.7,73,210,52,1002.7,74.66
1434853588,6/20/15 22:26,23.7,73,205,52,1002.8,74.66
1434853891,6/20/15 22:31,23.7,73,203,53,1002.4,74.66
1434854194,6/20/15 22:36,23.8,73,187,51,1002.3,74.84
1434854496,6/20/15 22:41,23.8,73,202,52,1002.2,74.84
1434854798,6/20/15 22:46,23.8,73,209,52,1002,74.84
1434855101,6/20/15 22:51,23.8,73,209,52,1002,74.84
1434855404,6/20/15 22:56,23.8,73,206,52,1001.8,74.84
1434855707,6/20/15 23:01,23.8,73,203,51,1001.8,74.84
1434856009,6/20/15 23:06,23.8,73,206,51,1001.9,74.84
1434856311,6/20/15 23:11,23.8,73,202,52,1002,74.84
1434856614,6/20/15 23:16,23.9,73,205,52,1001.9,75.02
1434856917,6/20/15 23:21,23.9,73,202,52,1001.7,75.02
1434857220,6/20/15 23:27,23.9,72,204,52,1001.5,75.02
1434857522,6/20/15 23:32,23.9,72,212,50,1001.4,75.02
1434857825,6/20/15 23:37,23.9,72,209,52,1001.4,75.02
1434858127,6/20/15 23:42,23.9,72,204,52,1001.5,75.02
1434858430,6/20/15 23:47,23.9,72,210,52,1001.3,75.02
1434858732,6/20/15 23:52,23.9,72,205,52,1001.5,75.02
1434859035,6/20/15 23:57,23.9,72,208,51,1001.6,75.02
